State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Price Date
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Lokwan,FAQ,"1,935.00","2,040.00","1,990.00",Rs./Quintal,2021-09-14
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Sharbati,FAQ,"1,975.00","2,120.00","2,060.00",Rs./Quintal,2021-09-14
Gujarat,Sabarkantha,Dhansura APMC,Cereals,Wheat,Milbar,FAQ,"1,950.00","2,100.00","2,050.00",Rs./Quintal,2021-09-14
Gujarat,Sabarkantha,Himatnagar APMC,Cereals,Wheat,Sonalika,FAQ,"1,965.00","2,200.00","2,100.00",Rs./Quintal,2021-09-14
Gujarat,Amreli,APMC Bagasara,Cereals,Wheat,Lokwan Gujrat,FAQ,"1,755.00","2,005.00","1,880.00",Rs./Quintal,2021-09-15
Gujarat,Amreli,Rajula APMC,Cereals,Wheat,PISSI,FAQ,"2,055.00","2,250.00","2,153.00",Rs./Quintal,2021-09-15
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Bansi,FAQ,"1,865.00","2,130.00","1,998.00",Rs./Quintal,2021-09-15
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Lokwan,FAQ,"1,750.00","2,110.00","1,930.00",Rs./Quintal,2021-09-15
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Bansi,FAQ,"1,900.00","1,900.00","1,900.00",Rs./Quintal,2021-09-15
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Lokwan,FAQ,"2,050.00","2,120.00","2,090.00",Rs./Quintal,2021-09-15
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Rajasthan Tukdi,FAQ,"1,850.00","2,400.00","2,140.00",Rs./Quintal,2021-09-15
Gujarat,Banaskanth,Deesa APMC,Cereals,Wheat,Other,FAQ,"1,905.00","2,065.00","1,950.00",Rs./Quintal,2021-09-15
Gujarat,Banaskanth,Deesa(Bhildi) APMC,Cereals,Wheat,Other,FAQ,"1,870.00","2,150.00","2,000.00",Rs./Quintal,2021-09-15
Gujarat,Banaskanth,Dhanera APMC,Cereals,Wheat,Other,FAQ,"1,935.00","1,935.00","1,935.00",Rs./Quintal,2021-09-15
Gujarat,Banaskanth,Palanpur APMC,Cereals,Wheat,Other,FAQ,"1,935.00","2,145.00","2,040.00",Rs./Quintal,2021-09-15
Gujarat,Banaskanth,Panthawada APMC,Cereals,Wheat,Other,FAQ,"1,905.00","2,075.00","1,990.00",Rs./Quintal,2021-09-15
Gujarat,Banaskanth,Thara APMC,Cereals,Wheat,Other,FAQ,"1,875.00","2,075.00","1,975.00",Rs./Quintal,2021-09-15
Gujarat,Banaskanth,Thara(Shihori) APMC,Cereals,Wheat,Other,FAQ,"1,950.00","2,010.00","1,980.00",Rs./Quintal,2021-09-15
Gujarat,Banaskanth,Vadgam APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"1,855.00","2,060.00","1,957.50",Rs./Quintal,2021-09-15
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"1,800.00","2,100.00","2,000.00",Rs./Quintal,2021-09-15
Gujarat,Bhavnagar,Bhavnagar APMC,Cereals,Wheat,Local,FAQ,"1,705.00","2,200.00","1,950.00",Rs./Quintal,2021-09-15
Gujarat,Botad,Botad APMC,Cereals,Wheat,Other,FAQ,"1,975.00","2,300.00","2,140.00",Rs./Quintal,2021-09-15
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,050.00","2,175.00","2,100.00",Rs./Quintal,2021-09-15
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,050.00","2,175.00","2,100.00",Rs./Quintal,2021-09-15
Gujarat,Gandhinagar,Dehgam APMC,Cereals,Wheat,Other,FAQ,"1,950.00","2,085.00","2,017.00",Rs./Quintal,2021-09-15
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC,Cereals,Wheat,Other,FAQ,"1,850.00","1,900.00","1,875.00",Rs./Quintal,2021-09-15
Gujarat,Gandhinagar,Mansa APMC,Cereals,Wheat,Medium,FAQ,"1,890.00","2,100.00","1,950.00",Rs./Quintal,2021-09-15
Gujarat,Jamnagar,Dhrol APMC,Cereals,Wheat,Other,FAQ,"1,950.00","2,100.00","2,025.00",Rs./Quintal,2021-09-15
Gujarat,Jamnagar,Kalawad APMC,Cereals,Wheat,Other,FAQ,"1,750.00","2,200.00","1,975.00",Rs./Quintal,2021-09-15
Gujarat,Mehsana,Becharaji APMC,Cereals,Wheat,Other,FAQ,"1,800.00","1,935.00","1,867.00",Rs./Quintal,2021-09-15
Gujarat,Mehsana,Mehsana(Jornang) APMC,Cereals,Wheat,Other,FAQ,"1,785.00","2,075.00","2,000.00",Rs./Quintal,2021-09-15
Gujarat,Morbi,APMC HALVAD,Cereals,Wheat,Other,FAQ,"1,950.00","2,180.00","2,100.00",Rs./Quintal,2021-09-15
Gujarat,Morbi,Vankaner APMC,Cereals,Wheat,Other,FAQ,"1,900.00","2,045.00","1,950.00",Rs./Quintal,2021-09-15
Gujarat,Patan,Patan APMC,Cereals,Wheat,Other,FAQ,"1,925.00","2,205.00","2,065.00",Rs./Quintal,2021-09-15
Gujarat,Patan,Sami APMC,Cereals,Wheat,Other,FAQ,"1,650.00","1,950.00","1,850.00",Rs./Quintal,2021-09-15
Gujarat,Patan,Siddhpur APMC,Cereals,Wheat,Hybrid,FAQ,"1,805.00","2,125.00","1,965.00",Rs./Quintal,2021-09-15
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Other,FAQ,"1,780.00","1,800.00","1,790.00",Rs./Quintal,2021-09-15
Gujarat,Rajkot,Dhoraji APMC,Cereals,Wheat,Lokwan,FAQ,"1,800.00","1,970.00","1,910.00",Rs./Quintal,2021-09-15
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Lokwan,FAQ,"1,925.00","2,050.00","1,990.00",Rs./Quintal,2021-09-15
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Sharbati,FAQ,"1,985.00","2,290.00","2,125.00",Rs./Quintal,2021-09-15
Gujarat,Sabarkantha,Bhiloda APMC,Cereals,Wheat,Other,FAQ,"1,950.00","2,050.00","2,000.00",Rs./Quintal,2021-09-15
Gujarat,Sabarkantha,Dhansura APMC,Cereals,Wheat,Milbar,FAQ,"2,000.00","2,050.00","2,025.00",Rs./Quintal,2021-09-15
Gujarat,Sabarkantha,Himatnagar APMC,Cereals,Wheat,Sonalika,FAQ,"1,950.00","2,200.00","2,075.00",Rs./Quintal,2021-09-15
Gujarat,Amreli,Rajula APMC,Cereals,Wheat,PISSI,FAQ,"2,025.00","2,295.00","2,160.00",Rs./Quintal,2021-09-16
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Bansi,FAQ,"1,750.00","2,130.00","1,940.00",Rs./Quintal,2021-09-16
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Lokwan,FAQ,"1,650.00","2,150.00","1,900.00",Rs./Quintal,2021-09-16
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Lokwan,FAQ,"1,725.00","2,070.00","2,020.00",Rs./Quintal,2021-09-16
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Rajasthan Tukdi,FAQ,"1,750.00","2,340.00","2,095.00",Rs./Quintal,2021-09-16
Gujarat,Banaskanth,Deesa APMC,Cereals,Wheat,Other,FAQ,"1,960.00","2,070.00","2,000.00",Rs./Quintal,2021-09-16
Gujarat,Banaskanth,Deesa(Bhildi) APMC,Cereals,Wheat,Other,FAQ,"1,870.00","1,875.00","1,875.00",Rs./Quintal,2021-09-16
Gujarat,Banaskanth,Dhanera APMC,Cereals,Wheat,Other,FAQ,"1,730.00","1,730.00","1,730.00",Rs./Quintal,2021-09-16
Gujarat,Banaskanth,Palanpur APMC,Cereals,Wheat,Other,FAQ,"1,890.00","2,075.00","1,982.00",Rs./Quintal,2021-09-16
Gujarat,Banaskanth,Panthawada APMC,Cereals,Wheat,Other,FAQ,"1,950.00","2,105.00","2,027.50",Rs./Quintal,2021-09-16
Gujarat,Banaskanth,Thara APMC,Cereals,Wheat,Other,FAQ,"1,935.00","2,155.00","2,045.00",Rs./Quintal,2021-09-16
Gujarat,Banaskanth,Thara(Shihori) APMC,Cereals,Wheat,Other,FAQ,"1,900.00","1,980.00","1,940.00",Rs./Quintal,2021-09-16
Gujarat,Banaskanth,Vadgam APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"1,805.00","1,925.00","1,865.00",Rs./Quintal,2021-09-16
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"1,800.00","2,100.00","1,900.00",Rs./Quintal,2021-09-16
Gujarat,Bhavnagar,Bhavnagar APMC,Cereals,Wheat,Local,FAQ,"1,800.00","2,140.00","1,970.00",Rs./Quintal,2021-09-16
Gujarat,Botad,Botad APMC,Cereals,Wheat,Other,FAQ,"2,025.00","2,310.00","2,170.00",Rs./Quintal,2021-09-16
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,050.00","2,150.00","2,100.00",Rs./Quintal,2021-09-16
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,050.00","2,150.00","2,100.00",Rs./Quintal,2021-09-16
Gujarat,Gandhinagar,Dehgam APMC,Cereals,Wheat,Other,FAQ,"1,960.00","1,965.00","1,962.00",Rs./Quintal,2021-09-16
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC,Cereals,Wheat,Other,FAQ,"1,825.00","1,875.00","1,850.00",Rs./Quintal,2021-09-16
Gujarat,Gandhinagar,Mansa APMC,Cereals,Wheat,Medium,FAQ,"1,900.00","2,155.00","1,935.00",Rs./Quintal,2021-09-16
Gujarat,Jamnagar,Dhrol APMC,Cereals,Wheat,Other,FAQ,"1,855.00","2,060.00","1,960.00",Rs./Quintal,2021-09-16
Gujarat,Jamnagar,Kalawad APMC,Cereals,Wheat,Other,FAQ,"1,750.00","2,315.00","2,032.00",Rs./Quintal,2021-09-16
Gujarat,Junagarh,Mangrol APMC,Cereals,Wheat,Lok-1,FAQ,"1,750.00","1,800.00","1,780.00",Rs./Quintal,2021-09-16
Gujarat,Kheda,Kapadvanj APMC,Cereals,Wheat,Other,FAQ,"1,875.00","1,900.00","1,887.00",Rs./Quintal,2021-09-16
Gujarat,Mehsana,Becharaji APMC,Cereals,Wheat,Other,FAQ,"1,825.00","1,925.00","1,875.00",Rs./Quintal,2021-09-16
Gujarat,Mehsana,Mehsana(Jornang) APMC,Cereals,Wheat,Other,FAQ,"1,750.00","2,135.00","2,000.00",Rs./Quintal,2021-09-16
Gujarat,Mehsana,Vijapur APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,210.00","2,150.00",Rs./Quintal,2021-09-16
Gujarat,Mehsana,Vijapur(Gojjariya) APMC,Cereals,Wheat,Other,FAQ,"1,630.00","2,145.00","1,925.00",Rs./Quintal,2021-09-16
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Cereals,Wheat,Other,FAQ,"1,750.00","2,105.00","1,975.00",Rs./Quintal,2021-09-16
Gujarat,Mehsana,Visnagar APMC,Cereals,Wheat,Other,FAQ,"1,905.00","2,220.00","2,062.00",Rs./Quintal,2021-09-16
Gujarat,Morbi,APMC HALVAD,Cereals,Wheat,Other,FAQ,"1,825.00","2,195.00","2,100.00",Rs./Quintal,2021-09-16
Gujarat,Morbi,Vankaner APMC,Cereals,Wheat,Other,FAQ,"1,900.00","2,055.00","1,975.00",Rs./Quintal,2021-09-16
Gujarat,Panchmahals,Godhra APMC,Cereals,Wheat,Medium,FAQ,"1,850.00","1,990.00","1,920.00",Rs./Quintal,2021-09-16
Gujarat,Patan,Patan APMC,Cereals,Wheat,Other,FAQ,"1,940.00","2,175.00","2,060.00",Rs./Quintal,2021-09-16
Gujarat,Patan,Sami APMC,Cereals,Wheat,Other,FAQ,"1,650.00","1,925.00","1,875.00",Rs./Quintal,2021-09-16
Gujarat,Patan,Siddhpur APMC,Cereals,Wheat,Hybrid,FAQ,"1,890.00","2,105.00","1,997.00",Rs./Quintal,2021-09-16
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Other,FAQ,"1,785.00","1,785.00","1,785.00",Rs./Quintal,2021-09-16
Gujarat,Rajkot,Dhoraji APMC,Cereals,Wheat,Lokwan,FAQ,"1,810.00","2,005.00","2,000.00",Rs./Quintal,2021-09-16
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Lokwan,FAQ,"1,950.00","2,095.00","2,000.00",Rs./Quintal,2021-09-16
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Sharbati,FAQ,"1,975.00","2,325.00","2,140.00",Rs./Quintal,2021-09-16
Gujarat,Sabarkantha,Bhiloda APMC,Cereals,Wheat,Other,FAQ,"1,950.00","2,050.00","2,000.00",Rs./Quintal,2021-09-16
Gujarat,Sabarkantha,Dhansura APMC,Cereals,Wheat,Milbar,FAQ,"1,900.00","2,150.00","2,050.00",Rs./Quintal,2021-09-16
Gujarat,Sabarkantha,Himatnagar APMC,Cereals,Wheat,Sonalika,FAQ,"2,000.00","2,255.00","2,125.00",Rs./Quintal,2021-09-16
Gujarat,Amreli,APMC Bagasara,Cereals,Wheat,Lokwan Gujrat,FAQ,"1,750.00","1,955.00","1,852.00",Rs./Quintal,2021-09-17
Gujarat,Amreli,Rajula APMC,Cereals,Wheat,PISSI,FAQ,"2,000.00","2,205.00","2,103.00",Rs./Quintal,2021-09-17
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Bansi,FAQ,"1,750.00","2,150.00","1,950.00",Rs./Quintal,2021-09-17
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Lokwan,FAQ,"1,650.00","2,105.00","1,878.00",Rs./Quintal,2021-09-17
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Bansi,FAQ,"1,810.00","1,810.00","1,810.00",Rs./Quintal,2021-09-17
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Lokwan,FAQ,"2,000.00","2,105.00","2,045.00",Rs./Quintal,2021-09-17
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Rajasthan Tukdi,FAQ,"1,835.00","2,310.00","2,025.00",Rs./Quintal,2021-09-17
Gujarat,Banaskanth,Amirgadh APMC,Cereals,Wheat,147 Average,FAQ,"1,955.00","1,955.00","1,955.00",Rs./Quintal,2021-09-17
Gujarat,Banaskanth,Deesa APMC,Cereals,Wheat,Other,FAQ,"1,911.00","2,150.00","1,950.00",Rs./Quintal,2021-09-17
Gujarat,Banaskanth,Deesa(Bhildi) APMC,Cereals,Wheat,Other,FAQ,"1,860.00","1,875.00","1,860.00",Rs./Quintal,2021-09-17
Gujarat,Banaskanth,Dhanera APMC,Cereals,Wheat,Other,FAQ,"1,880.00","1,880.00","1,880.00",Rs./Quintal,2021-09-17
Gujarat,Banaskanth,Vadgam APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"1,800.00","1,875.00","1,837.50",Rs./Quintal,2021-09-17
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"1,800.00","2,100.00","2,000.00",Rs./Quintal,2021-09-17
Gujarat,Bhavnagar,Bhavnagar APMC,Cereals,Wheat,Local,FAQ,"1,960.00","2,160.00","2,075.00",Rs./Quintal,2021-09-17
Gujarat,Botad,Botad APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,170.00","2,085.00",Rs./Quintal,2021-09-17
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,050.00","2,150.00","2,110.00",Rs./Quintal,2021-09-17
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,050.00","2,150.00","2,110.00",Rs./Quintal,2021-09-17
Gujarat,Gandhinagar,Dehgam APMC,Cereals,Wheat,Other,FAQ,"1,940.00","2,000.00","1,970.00",Rs./Quintal,2021-09-17
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC,Cereals,Wheat,Other,FAQ,"1,850.00","1,900.00","1,875.00",Rs./Quintal,2021-09-17
Gujarat,Gandhinagar,Mansa APMC,Cereals,Wheat,Medium,FAQ,"1,915.00","2,055.00","1,975.00",Rs./Quintal,2021-09-17
Gujarat,Jamnagar,Dhrol APMC,Cereals,Wheat,Other,FAQ,"1,870.00","2,130.00","2,000.00",Rs./Quintal,2021-09-17
Gujarat,Junagarh,Mangrol APMC,Cereals,Wheat,Lok-1,FAQ,"1,750.00","1,800.00","1,780.00",Rs./Quintal,2021-09-17
Gujarat,Mehsana,Becharaji APMC,Cereals,Wheat,Other,FAQ,"1,875.00","1,940.00","1,907.00",Rs./Quintal,2021-09-17
Gujarat,Mehsana,Mehsana(Jornang) APMC,Cereals,Wheat,Other,FAQ,"1,850.00","2,085.00","2,000.00",Rs./Quintal,2021-09-17
Gujarat,Mehsana,Visnagar APMC,Cereals,Wheat,Other,FAQ,"1,900.00","2,220.00","2,060.00",Rs./Quintal,2021-09-17
Gujarat,Morbi,APMC HALVAD,Cereals,Wheat,Other,FAQ,"1,825.00","2,125.00","2,050.00",Rs./Quintal,2021-09-17
Gujarat,Morbi,Vankaner APMC,Cereals,Wheat,Other,FAQ,"1,900.00","2,045.00","1,925.00",Rs./Quintal,2021-09-17
Gujarat,Panchmahals,Godhra(Timbaroad) APMC,Cereals,Wheat,Medium,FAQ,"1,800.00","1,950.00","1,900.00",Rs./Quintal,2021-09-17
Gujarat,Patan,Patan APMC,Cereals,Wheat,Other,FAQ,"1,850.00","2,100.00","1,975.00",Rs./Quintal,2021-09-17
Gujarat,Patan,Siddhpur APMC,Cereals,Wheat,Hybrid,FAQ,"1,900.00","2,230.00","2,065.00",Rs./Quintal,2021-09-17
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Other,FAQ,"1,800.00","1,900.00","1,850.00",Rs./Quintal,2021-09-17
Gujarat,Rajkot,Dhoraji APMC,Cereals,Wheat,Lokwan,FAQ,"1,970.00","2,025.00","1,985.00",Rs./Quintal,2021-09-17
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Lokwan,FAQ,"1,970.00","2,100.00","2,020.00",Rs./Quintal,2021-09-17
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Sharbati,FAQ,"1,995.00","2,340.00","2,130.00",Rs./Quintal,2021-09-17
Gujarat,Sabarkantha,Dhansura APMC,Cereals,Wheat,Milbar,FAQ,"2,000.00","2,075.00","2,050.00",Rs./Quintal,2021-09-17
Gujarat,Sabarkantha,Himatnagar APMC,Cereals,Wheat,Sonalika,FAQ,"1,950.00","2,250.00","2,050.00",Rs./Quintal,2021-09-17
Gujarat,Amreli,APMC Bagasara,Cereals,Wheat,Lokwan Gujrat,FAQ,"1,835.00","1,915.00","1,915.00",Rs./Quintal,2021-09-18
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Bansi,FAQ,"1,850.00","2,210.00","2,030.00",Rs./Quintal,2021-09-18
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Lokwan,FAQ,"1,750.00","2,125.00","1,938.00",Rs./Quintal,2021-09-18
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Lokwan,FAQ,"2,010.00","2,100.00","2,080.00",Rs./Quintal,2021-09-18
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Rajasthan Tukdi,FAQ,"1,875.00","2,270.00","2,050.00",Rs./Quintal,2021-09-18
Gujarat,Banaskanth,Deesa APMC,Cereals,Wheat,Other,FAQ,"1,931.00","2,070.00","2,000.00",Rs./Quintal,2021-09-18
Gujarat,Banaskanth,Deesa(Bhildi) APMC,Cereals,Wheat,Other,FAQ,"1,825.00","1,875.00","1,850.00",Rs./Quintal,2021-09-18
Gujarat,Banaskanth,Dhanera APMC,Cereals,Wheat,Other,FAQ,"1,850.00","2,125.00","1,985.00",Rs./Quintal,2021-09-18
Gujarat,Banaskanth,Thara APMC,Cereals,Wheat,Other,FAQ,"1,925.00","2,075.00","2,000.00",Rs./Quintal,2021-09-18
Gujarat,Banaskanth,Thara(Shihori) APMC,Cereals,Wheat,Other,FAQ,"1,850.00","1,950.00","1,900.00",Rs./Quintal,2021-09-18
Gujarat,Banaskanth,Vadgam APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"1,900.00","1,900.00","1,900.00",Rs./Quintal,2021-09-18
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"1,800.00","2,100.00","1,900.00",Rs./Quintal,2021-09-18
Gujarat,Botad,Botad APMC,Cereals,Wheat,Other,FAQ,"1,960.00","2,330.00","2,145.00",Rs./Quintal,2021-09-18
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,050.00","2,150.00","2,100.00",Rs./Quintal,2021-09-18
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,050.00","2,150.00","2,100.00",Rs./Quintal,2021-09-18
Gujarat,Gandhinagar,Dehgam APMC,Cereals,Wheat,Other,FAQ,"1,960.00","2,070.00","2,015.00",Rs./Quintal,2021-09-18
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC,Cereals,Wheat,Other,FAQ,"1,850.00","1,900.00","1,875.00",Rs./Quintal,2021-09-18
Gujarat,Gandhinagar,Kalol APMC,Cereals,Wheat,Other,FAQ,"1,975.00","2,055.00","2,015.00",Rs./Quintal,2021-09-18
Gujarat,Gandhinagar,Mansa APMC,Cereals,Wheat,Medium,FAQ,"1,920.00","2,005.00","1,975.00",Rs./Quintal,2021-09-18
Gujarat,Jamnagar,Dhrol APMC,Cereals,Wheat,Other,FAQ,"1,860.00","2,125.00","1,995.00",Rs./Quintal,2021-09-18
Gujarat,Jamnagar,Kalawad APMC,Cereals,Wheat,Other,FAQ,"1,850.00","2,245.00","2,047.00",Rs./Quintal,2021-09-18
Gujarat,Mehsana,Becharaji APMC,Cereals,Wheat,Other,FAQ,"1,850.00","1,920.00","1,885.00",Rs./Quintal,2021-09-18
Gujarat,Mehsana,Visnagar APMC,Cereals,Wheat,Other,FAQ,"1,900.00","2,175.00","2,037.00",Rs./Quintal,2021-09-18
Gujarat,Morbi,APMC HALVAD,Cereals,Wheat,Other,FAQ,"1,925.00","2,115.00","2,025.00",Rs./Quintal,2021-09-18
Gujarat,Morbi,Vankaner APMC,Cereals,Wheat,Other,FAQ,"1,910.00","2,100.00","1,950.00",Rs./Quintal,2021-09-18
Gujarat,Patan,Patan APMC,Cereals,Wheat,Other,FAQ,"1,825.00","2,120.00","1,975.00",Rs./Quintal,2021-09-18
Gujarat,Patan,Sami APMC,Cereals,Wheat,Other,FAQ,"1,650.00","2,000.00","1,850.00",Rs./Quintal,2021-09-18
Gujarat,Patan,Siddhpur APMC,Cereals,Wheat,Hybrid,FAQ,"1,875.00","2,175.00","2,025.00",Rs./Quintal,2021-09-18
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Other,FAQ,"1,785.00","1,915.00","1,850.00",Rs./Quintal,2021-09-18
Gujarat,Rajkot,Dhoraji APMC,Cereals,Wheat,Lokwan,FAQ,"1,855.00","2,005.00","1,960.00",Rs./Quintal,2021-09-18
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Lokwan,FAQ,"1,975.00","2,095.00","2,030.00",Rs./Quintal,2021-09-18
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Sharbati,FAQ,"2,005.00","2,330.00","2,125.00",Rs./Quintal,2021-09-18
Gujarat,Sabarkantha,Dhansura APMC,Cereals,Wheat,Milbar,FAQ,"1,900.00","2,050.00","2,025.00",Rs./Quintal,2021-09-18
Gujarat,Sabarkantha,Himatnagar APMC,Cereals,Wheat,Sonalika,FAQ,"1,950.00","2,250.00","2,100.00",Rs./Quintal,2021-09-18
Gujarat,Surendranagar,Chotila APMC,Cereals,Wheat,Local,FAQ,"1,500.00","2,000.00","1,700.00",Rs./Quintal,2021-09-18
Gujarat,Amreli,APMC Bagasara,Cereals,Wheat,Lokwan Gujrat,FAQ,"1,845.00","1,985.00","1,975.00",Rs./Quintal,2021-09-20
Gujarat,Amreli,Rajula APMC,Cereals,Wheat,PISSI,FAQ,"1,875.00","2,230.00","2,053.00",Rs./Quintal,2021-09-20
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Bansi,FAQ,"1,800.00","2,255.00","2,028.00",Rs./Quintal,2021-09-20
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Lokwan,FAQ,"1,750.00","2,105.00","1,928.00",Rs./Quintal,2021-09-20
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Bansi,FAQ,"1,940.00","1,960.00","1,960.00",Rs./Quintal,2021-09-20
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Lokwan,FAQ,"1,830.00","2,120.00","2,070.00",Rs./Quintal,2021-09-20
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Rajasthan Tukdi,FAQ,"1,700.00","2,355.00","2,055.00",Rs./Quintal,2021-09-20
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,200.00","2,100.00",Rs./Quintal,2021-09-20
Gujarat,Botad,Botad APMC,Cereals,Wheat,Other,FAQ,"1,870.00","2,175.00","2,025.00",Rs./Quintal,2021-09-20
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,050.00","2,150.00","2,100.00",Rs./Quintal,2021-09-20
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,050.00","2,150.00","2,100.00",Rs./Quintal,2021-09-20
Gujarat,Gandhinagar,Dehgam APMC,Cereals,Wheat,Other,FAQ,"1,960.00","2,080.00","2,020.00",Rs./Quintal,2021-09-20
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC,Cereals,Wheat,Other,FAQ,"1,800.00","1,875.00","1,837.00",Rs./Quintal,2021-09-20
Gujarat,Gandhinagar,Kalol APMC,Cereals,Wheat,Other,FAQ,"1,975.00","2,025.00","2,000.00",Rs./Quintal,2021-09-20
Gujarat,Jamnagar,Dhrol APMC,Cereals,Wheat,Other,FAQ,"1,850.00","2,130.00","1,990.00",Rs./Quintal,2021-09-20
Gujarat,Jamnagar,Kalawad APMC,Cereals,Wheat,Other,FAQ,"1,750.00","2,305.00","2,027.00",Rs./Quintal,2021-09-20
Gujarat,Junagarh,Mangrol APMC,Cereals,Wheat,Lok-1,FAQ,"1,750.00","1,825.00","1,800.00",Rs./Quintal,2021-09-20
Gujarat,Kheda,Kapadvanj APMC,Cereals,Wheat,Other,FAQ,"1,850.00","1,910.00","1,880.00",Rs./Quintal,2021-09-20
Gujarat,Morbi,APMC HALVAD,Cereals,Wheat,Other,FAQ,"1,900.00","2,185.00","2,050.00",Rs./Quintal,2021-09-20
Gujarat,Morbi,Morbi APMC,Cereals,Wheat,Local,FAQ,"1,840.00","2,150.00","1,995.00",Rs./Quintal,2021-09-20
Gujarat,Morbi,Vankaner APMC,Cereals,Wheat,Other,FAQ,"1,900.00","2,035.00","1,925.00",Rs./Quintal,2021-09-20
Gujarat,Patan,Sami APMC,Cereals,Wheat,Other,FAQ,"1,650.00","1,875.00","1,825.00",Rs./Quintal,2021-09-20
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Other,FAQ,"1,820.00","1,955.00","1,890.00",Rs./Quintal,2021-09-20
